customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalServiceCost,LogTotalServiceCost
2754-SDJRD,8,1,0,1,100.15,908.55,0,801.2,6.687357953335953
9578-VRMNM,16,1,0,1,65.2,1043.35,1,1043.2,6.951006320976452
1587-FKLZB,66,1,0,1,99.5,6822.15,1,6567.0,8.789964651132264
6140-QNRQQ,1,1,0,3,71.55,71.55,1,71.55,4.2842759793301965
8963-JLGJT,3,1,0,3,55.9,157.55,0,167.7,5.128121989551922
4307-KTUMW,53,1,0,2,93.9,5029.2,1,4976.700000000001,8.512723215944785
1465-LNTLJ,8,1,0,1,64.4,581.7,0,515.2,6.246494287284514
5440-FLBQG,69,1,2,0,108.4,7318.2,1,7479.6,8.920068281655302
2135-DQWAQ,5,1,0,3,85.3,420.45,0,426.5,6.0579542883768145
4056-QHXHZ,72,1,2,3,107.45,7576.7,0,7736.400000000001,8.953820992838253
7470-MCQTK,13,0,0,0,48.75,633.4,1,633.75,6.4532312205847875
7488-MXJIV,4,1,0,2,85.65,321.65,1,342.6,5.839478190110101
7401-JIXNM,54,1,2,1,91.3,4965.0,0,4930.2,8.503337645125796
9339-FIIJL,72,1,2,0,85.95,6151.9,0,6188.400000000001,8.730593430447456
2027-FECZV,12,1,0,2,106.7,1253.9,1,1280.4,7.1557085092049215
2672-DZUOY,1,0,0,2,25.15,25.15,1,25.15,3.263849190510932
4706-DGAHW,1,1,0,2,45.2,45.2,0,45.2,3.832979798087693
3870-MQAMG,54,1,1,2,110.35,5893.15,1,5958.9,8.692808981395144
6670-MFRPK,69,1,2,1,79.2,5420.65,0,5464.8,8.606265775990561
6177-PEVRA,48,1,2,1,55.5,2627.35,0,2664.0,7.887959336599945
4800-CZMPC,48,1,1,1,103.25,5037.55,1,4956.0,8.508555998020574
4813-HQMGZ,8,1,0,2,90.25,743.75,0,722.0,6.583409222158765
7579-KKLOE,71,1,2,3,91.25,6589.6,0,6478.75,8.77643720835517
7377-DMMRI,2,1,0,2,47.8,92.45,1,95.6,4.570578741218473
8402-EIVQS,67,1,1,1,100.9,6733.15,0,6760.3,8.818970458240564
4947-DSMXK,34,1,0,0,97.7,3410.0,0,3321.8,8.108563079964917
7245-NIIWQ,3,1,0,2,69.85,199.85,0,209.54999999999998,5.349723154607937
0002-ORFBO,9,1,1,3,65.6,593.3,0,590.4,6.382492607418377
3324-OIRTO,71,1,1,0,104.65,7288.4,0,7430.150000000001,8.91343590366226
5414-OFQCB,57,1,2,1,90.45,5229.8,0,5155.650000000001,8.548042422831724
4967-WPNCF,72,0,2,0,63.7,4464.8,0,4586.400000000001,8.431068693760116
8552-OBVRU,48,1,0,2,104.5,5068.05,0,5016.0,8.520587424484253
8499-BRXTD,18,1,1,3,20.1,401.85,0,361.8,5.893851718240982
9154-QDGTH,43,1,1,1,104.3,4451.85,0,4484.9,8.408694423257908
8197-BFWVU,72,1,2,0,93.25,6688.95,0,6714.0,8.812099108957337
2577-GVSIL,35,1,1,0,73.45,2661.1,0,2570.75,7.8523418800111395
9367-OIUXP,4,1,0,3,20.7,73.05,0,82.8,4.428433007488037
6770-UAYGJ,49,1,2,3,25.25,1211.65,0,1237.25,7.121454371468347
6463-HHXJR,71,1,2,0,100.5,7030.65,0,7135.5,8.872977739069823
7928-VJYAB,11,1,0,2,90.6,1020.2,0,996.5999999999999,6.905352394365827
1187-WILMM,63,1,2,1,89.4,5597.65,0,5632.200000000001,8.636432943323895
9776-OJUZI,65,1,0,0,95.45,6223.3,0,6204.25,8.733150986915723
1306-RPWXZ,49,1,2,1,20.45,1024.65,0,1002.05,6.910800637168097
8949-JTMAY,29,1,0,1,98.6,2933.2,1,2859.3999999999996,7.958716754174241
2774-LVQUS,15,1,0,2,83.05,1258.3,1,1245.75,7.128295444426232
3097-PYWXL,4,1,0,2,19.95,82.9,0,79.8,4.39197696552705
2266-SJNAT,72,1,1,1,109.15,7789.6,0,7858.8,8.969516439806894
0869-PAPRP,26,1,0,1,85.7,2067.0,0,2228.2000000000003,7.709398055695382
4238-JSSWH,35,1,0,0,102.05,3452.55,0,3571.75,8.181090886361904
2972-YDYUW,57,1,1,2,94.7,5468.95,0,5397.900000000001,8.593950508098244
1104-FEJAM,28,1,0,2,64.4,1802.15,0,1803.2000000000003,7.497872559222539
2809-ILCYT,25,1,1,3,26.8,733.55,0,670.0,6.508769136971682
5499-ECUTN,47,1,1,1,66.05,3021.45,0,3104.35,8.040881709432067
4981-FLTMF,57,1,0,0,65.2,3687.85,0,3716.4,8.220779778174252
9121-PHQSR,16,1,0,1,85.05,1391.15,0,1360.8,7.216562633048866
3113-IWHLC,5,1,0,3,55.8,274.35,0,279.0,5.634789603169249
3211-ILJTT,17,1,0,0,70.4,1214.05,1,1196.8000000000002,7.088241819830362
4612-THJBS,56,1,1,0,104.75,5510.65,1,5866.0,8.67709870892586
4277-BWBML,72,1,2,0,19.95,1322.85,0,1436.3999999999999,7.270591205034342
4094-NSEDU,21,1,0,2,94.25,1973.75,1,1979.25,7.590978378344389
0234-TEVTT,48,0,1,1,45.0,2196.3,0,2160.0,7.6783263565068856
4304-TSPVK,68,1,2,0,114.9,7843.55,0,7813.200000000001,8.963697870373212
1552-AAGRX,30,1,0,0,106.4,3211.9,0,3192.0,8.068716192714781
2637-FKFSY,3,1,0,3,46.1,130.15,0,138.3,4.93662988078576
9796-MVYXX,14,0,2,3,39.7,692.35,0,555.8000000000001,6.32220610902021
7874-ECPQJ,4,1,0,0,20.05,85.5,0,80.2,4.396915247167632
0020-INWCK,71,1,2,1,95.75,6849.4,0,6798.25,8.824567590963708
7089-RKVSZ,8,1,1,3,24.4,203.95,0,195.2,5.279134547131263
2683-JXWQQ,61,0,0,0,33.6,2117.2,0,2049.6,7.625887712235991
9548-ZMVTX,72,1,2,0,90.45,6565.85,0,6512.400000000001,8.781616872290817
8739-XNIKG,5,1,0,2,84.0,424.75,0,420.0,6.042632833682381
9755-JHNMN,49,1,2,0,67.4,3306.85,0,3302.6000000000004,8.102768061936562
3981-QSVQI,8,1,0,0,19.7,168.9,0,157.6,5.066385309200747
2789-HQBOU,3,1,0,2,80.35,253.8,0,241.04999999999998,5.489144316385703
9424-CMPOG,9,1,2,3,19.6,197.4,0,176.4,5.178407069875479
5067-WJEUN,67,1,2,0,54.2,3838.2,0,3631.4,8.197648865815673
3450-WXOAT,46,1,0,1,45.2,2065.15,0,2079.2000000000003,7.640219321919033
9251-WNSOD,67,1,1,3,75.1,5064.45,0,5031.7,8.523711898403352
6974-DAFLI,55,1,1,2,19.7,1140.05,0,1083.5,6.988874330266929
2616-UUTFK,33,1,0,0,72.75,2447.45,0,2400.75,7.783952917289848
7064-JHXCE,62,1,2,1,20.05,1263.9,0,1243.1000000000001,7.126167655920446
5103-MHMHY,1,1,0,3,45.95,45.95,1,45.95,3.849083205654272
7989-AWGEH,49,0,0,2,39.2,1838.15,0,1920.8000000000002,7.561017525843168
4373-VVHQL,1,1,0,2,44.75,44.75,0,44.75,3.82319179172153
4559-UWIHT,14,1,0,2,82.65,1185.0,0,1157.1000000000001,7.054536010190332
7268-IGMFD,18,1,0,0,93.9,1743.9,0,1690.2,7.433193615115973
1846-XWOQN,1,1,0,2,70.15,70.15,1,70.15,4.264790324535862
0235-KGSLC,1,1,0,1,85.55,85.55,1,85.55,4.4607222816222185
6650-BWFRT,72,1,2,1,117.15,8529.5,0,8434.800000000001,9.040239833399184
9570-KYEUA,64,1,2,1,99.25,6549.45,0,6352.0,8.756682421266532
6993-YGFJV,69,1,2,0,112.55,7806.5,0,7765.95,8.957632830906974
2712-SYWAY,1,1,0,2,25.7,25.7,0,25.7,3.2846635654062037
0730-BGQGF,71,1,2,1,90.3,6287.3,0,6411.3,8.765973299908815
5498-IBWPI,66,1,1,1,49.4,3251.85,0,3260.4,8.089911830027177
9101-NTIXF,2,1,0,3,19.4,50.6,0,38.8,3.6838669122903918
0013-SMEOE,71,1,2,0,109.7,7904.25,0,7788.7,8.960557627211806
9314-QDMDW,11,1,1,2,61.25,729.95,0,673.75,6.514342251898114
9308-ANMVE,47,1,0,2,55.3,2654.05,0,2599.1,7.863305184808409
2884-GBPFB,35,1,0,2,70.3,2416.55,1,2460.5,7.808526199198255
3757-NJYBX,32,1,0,0,106.35,3520.75,1,3403.2,8.132765242373873
3413-DHLPB,60,1,0,0,103.75,5969.95,0,6225.0,8.736489351001554
7649-PHJVR,11,1,1,3,19.5,226.8,0,214.5,5.372960909543803
6114-TCFID,29,0,1,1,39.5,1082.75,0,1145.5,7.044469102297959
3787-TRIAL,21,0,0,2,26.05,565.75,0,547.0500000000001,6.306366523661732
2573-GYRUU,48,1,0,1,91.05,4370.75,0,4370.4,8.382838602916086
5156-UMKOW,3,0,0,3,29.65,90.05,0,88.94999999999999,4.499253960396542
1247-QBVSH,43,1,0,3,50.2,2169.4,0,2158.6,7.677678298344132
6734-GMPVK,5,1,0,2,105.3,550.6,0,526.5,6.268148865350222
9822-OAOVB,1,1,0,2,55.45,55.45,0,55.45,4.033355290595671
6161-ERDGD,71,1,1,2,85.45,6300.85,0,6066.95,8.71077610048721
1226-JZNKR,8,1,1,2,19.8,160.05,0,158.4,5.071416766356115
7318-EIVKO,8,1,0,2,59.25,436.6,0,474.0,6.163314804034641
3771-PZOBW,20,1,0,1,90.7,1781.35,0,1814.0,7.503840746698951
5136-KCKGI,33,1,1,3,103.7,3467.0,1,3422.1,8.138301852243105
8231-BSWXX,71,1,1,1,79.05,5552.5,0,5612.55,8.632938596958125
6486-LHTMA,31,1,1,2,90.7,2835.5,0,2811.7000000000003,7.941900155095512
4083-BFNYK,38,1,1,1,95.0,3591.25,0,3610.0,8.191740021277457
3722-WPXTK,1,1,0,2,88.35,88.35,1,88.35,4.492561241605437
7389-KBFIT,2,0,0,3,30.25,63.75,0,60.5,4.119037174812473
7176-WIONM,12,0,0,0,49.85,617.15,0,598.2,6.3955954322030095
5141-ZUVBH,9,1,0,0,93.0,870.25,0,837.0,6.731018100482083
1089-HDMKP,11,1,0,2,54.55,601.25,0,600.05,6.398678125750263
7623-HKYRK,6,1,0,3,19.7,111.65,0,118.19999999999999,4.7808027546312495
0310-SUCIN,71,1,1,0,84.8,6046.1,0,6020.8,8.703141496932542
5197-PYEPU,42,1,1,1,94.45,3923.8,0,3966.9,8.285992266474294
2929-ERCFZ,8,1,0,2,94.2,777.3,1,753.6,6.6261878075302105
7548-SEPYI,5,1,0,2,96.25,512.45,1,481.25,6.178462651785838
8835-VSDSE,2,1,0,2,70.7,141.45,1,141.4,4.958639998977875
6619-RPLQZ,45,1,2,3,20.85,892.15,0,938.2500000000001,6.845081684454079
3275-RHRNE,28,0,1,1,60.0,1682.05,0,1680.0,7.427144133408616
3503-TYDAY,43,1,0,2,80.45,3398.9,0,3459.35,8.149125019005204
6901-GOGZG,60,1,2,2,84.95,4984.85,0,5097.0,8.53660358493606
1623-NLDOT,42,0,1,3,33.55,1445.3,1,1409.1,7.251415902843184
7021-XSNYE,7,0,2,1,49.65,305.55,0,347.55,5.853781691932408
9621-OUPYD,25,1,1,0,20.2,507.9,0,505.0,6.226536669287466
9898-KZQDZ,40,1,0,1,94.55,3640.45,1,3782.0,8.23827262463303
8982-NHAVY,27,1,1,0,100.5,2673.45,0,2713.5,7.906363053345506
4307-KWMXE,10,0,0,2,35.75,389.8,0,357.5,5.881928660039675
0141-YEAYS,27,1,0,0,86.45,2401.05,0,2334.15,7.755831407868402
2450-ZKEED,11,1,1,0,53.8,651.55,0,591.8,6.384857073981877
3694-DELSO,4,0,0,1,38.55,156.1,0,154.2,5.0447146077491185
3893-JRNFS,68,0,0,0,39.9,2796.35,0,2713.2,7.90625252964727
9603-OAIHC,1,1,0,2,70.05,70.05,0,70.05,4.263383854543109
1133-KXCGE,18,1,1,3,20.1,407.05,0,361.8,5.893851718240982
5236-PERKL,57,1,2,0,112.95,6465.0,1,6438.150000000001,8.770151822809632
0142-GVYSN,26,1,0,2,20.3,511.25,0,527.8000000000001,6.270610288537477
1049-FYSYG,17,0,0,1,35.65,646.05,0,606.05,6.408611159989984
7854-FOKSF,1,0,0,2,35.9,35.9,1,35.9,3.6082115510464816
2519-FAKOD,38,1,0,0,99.25,3777.15,1,3771.5,8.235493190642003
8406-LNMHF,59,1,1,1,82.95,4903.15,0,4894.05,8.49597976941704
1821-BUCWY,30,1,2,3,55.65,1653.85,0,1669.5,7.420878261796811
8263-JQAIK,2,0,0,3,24.45,47.5,1,48.9,3.910021002757473
0023-UYUPN,50,1,1,2,25.2,1306.3,0,1260.0,7.13966033596492
8314-DPQHL,9,0,1,3,50.8,463.6,0,457.2,6.127305770019395
1465-WCZVT,3,1,0,3,19.65,60.65,0,58.949999999999996,4.093510881473523
9481-SFCQY,14,1,0,1,59.8,824.85,0,837.1999999999999,6.731256735490971
6360-SVNWV,31,1,0,1,73.55,2094.65,0,2280.0499999999997,7.732391142254578
0567-GGCAC,7,1,0,2,61.4,438.9,0,429.8,6.0656439452822335
7089-IVVAZ,8,1,0,0,103.35,847.3,1,826.8,6.718771579314632
8884-MRNSU,17,1,1,0,19.9,329.75,0,338.29999999999995,5.826884671790184
2171-UDMFD,32,1,0,1,19.45,674.55,0,622.4,6.435188367333237
9050-IKDZA,2,1,0,3,81.5,162.55,0,163.0,5.099866427824199
2205-YMZZJ,7,1,0,2,84.8,546.95,1,593.6,6.387888910563998
9802-CAQUT,72,1,2,1,109.55,7887.25,0,7887.599999999999,8.973173958298405
1254-IZEYF,31,1,0,2,99.95,3186.65,1,3098.4500000000003,8.038979955377723
0187-WZNAB,27,1,0,3,74.4,1972.35,0,2008.8000000000002,7.605790493614858
9492-TOKRI,18,1,0,1,90.0,1527.35,1,1620.0,7.390798521735676
1475-VWVDO,7,1,0,2,74.9,490.55,0,524.3000000000001,6.263969527959916
9221-OTIVJ,14,1,0,2,104.85,1531.4,1,1467.8999999999999,7.292269100337369
1357-MVDOZ,11,1,0,0,59.65,683.25,0,656.15,6.4879123029280175
7602-MVRMB,72,1,2,0,110.45,8058.85,0,7952.400000000001,8.98135478917834
3325-FUYCG,28,1,1,2,106.1,2847.4,1,2970.7999999999997,7.996923108822247
5908-QMGOE,15,1,0,1,74.2,1133.9,1,1113.0,7.01571242048723
1197-BVMVG,4,1,0,2,74.45,294.45,0,297.8,5.699774453258662
5406-KGRMX,71,1,2,2,24.55,1719.15,0,1743.05,7.463965273782727
8481-YYXWG,5,1,0,2,89.35,461.7,1,446.75,6.1042350409408215
5968-HYJRZ,47,1,2,3,24.55,1160.45,0,1153.8500000000001,7.051725744392169
5198-EFNBM,57,1,1,2,90.65,5199.8,0,5167.05,8.550250720338237
7516-GMHUV,50,1,2,1,105.05,5163.3,0,5252.5,8.56664980012883
7140-ADSMJ,8,1,0,1,20.45,162.3,0,163.6,5.103518288242969
2230-XTUWL,48,1,2,3,19.55,883.35,0,938.4000000000001,6.845241373592895
7706-YLMQA,70,1,1,0,19.7,1341.5,0,1379.0,7.22983877815125
2585-KTFRE,1,1,0,0,70.45,70.45,0,70.45,4.268997904375876
7994-UYIVZ,8,1,0,0,85.65,659.45,0,685.2,6.53116913042435
2609-IAICY,1,1,0,2,77.15,77.15,1,77.15,4.358630056867486
1740-CSDJP,1,0,0,0,35.25,35.25,1,35.25,3.590439381300684
7717-BICXI,60,1,2,3,20.55,1205.05,0,1233.0,7.1180162044653335
6559-RAKOZ,49,1,1,2,97.95,4917.9,0,4799.55,8.476485773665146
2636-OHFMN,4,0,0,2,48.55,201.0,1,194.2,5.274024673978992
4716-MRVEN,29,1,1,3,20.0,599.3,0,580.0,6.364750756851911
2143-LJULT,67,1,2,1,25.25,1733.15,0,1691.75,7.4341097043657545
1323-OOEPC,53,1,0,1,98.4,5149.5,1,5215.200000000001,8.559524446429675
3200-MNQTF,67,1,2,1,70.9,4677.1,0,4750.3,8.466173543794522
6164-HXUGH,6,1,0,3,19.85,119.3,0,119.10000000000001,4.788324729085938
5630-IXDXV,47,1,0,2,106.35,4849.1,0,4998.45,8.517083185365793
0320-DWVTU,53,1,2,3,99.5,5424.25,0,5273.5,8.570639167121863
9135-MGVPY,69,1,2,3,84.7,5878.9,0,5844.3,8.673393198508629
1212-GLHMD,3,1,0,3,86.05,244.85,0,258.15,5.557407044635715
7878-JGDKK,4,1,0,3,44.55,220.75,0,178.2,5.18850250054083
1088-AUUZZ,56,1,2,1,75.85,4261.2,0,4247.599999999999,8.354344795885783
0397-GZBBC,59,1,0,0,93.85,5574.75,1,5537.15,8.619415788954566
6614-YWYSC,61,1,2,0,25.0,1501.75,0,1525.0,7.330405211844402
9588-OZDMQ,2,1,0,2,45.0,89.75,0,90.0,4.51085950651685
7641-EUYET,46,1,0,2,100.7,4541.2,1,4632.2,8.441003053058191
6476-EPYZR,12,1,0,3,20.5,255.5,0,246.0,5.5093883366279774
9921-ZVRHG,14,1,0,2,80.45,1072.0,1,1126.3,7.027580672050486
1174-FGIFN,28,1,1,2,90.45,2509.25,0,2532.6,7.83739649522443
6620-HVDUJ,24,1,0,0,60.45,1440.75,0,1450.8000000000002,7.2805594448507405
4701-MLJPN,31,1,0,2,55.25,1715.65,1,1712.75,7.446439230876524
1032-MAELW,68,1,1,2,78.45,5333.35,0,5334.6,8.58215662226689
7641-TQFHN,39,1,2,3,100.55,3895.35,0,3921.45,8.27447173755335
1552-TKMXS,42,1,0,1,20.35,869.9,0,854.7,6.751919847424009
9206-GVPEQ,13,0,0,2,54.45,706.85,1,707.85,6.563643938563641
8622-ZLFKO,6,1,0,2,90.75,512.25,0,544.5,6.301702805273125
1596-BBVTG,35,1,0,1,75.35,2636.05,1,2637.25,7.8778710975512
6188-UXBBR,38,1,1,1,20.25,814.75,0,769.5,6.64703965476017
2333-KWEWW,18,1,2,1,20.05,388.6,0,360.90000000000003,5.891367930569697
5702-SKUOB,4,1,0,3,19.6,93.45,0,78.4,4.37449836825309
1134-YWTYF,27,1,0,2,53.8,1389.85,0,1452.6,7.2817985170819615
6061-GWWAV,41,1,1,3,70.2,2894.55,0,2878.2000000000003,7.965267756764821
0679-TDGAK,50,1,1,2,75.5,4025.6,0,3775.0,8.236420527265391
6585-WCEWR,72,1,2,2,20.35,1354.4,0,1465.2,7.290429298789486
9067-YGSCA,70,1,1,1,26.05,1856.4,0,1823.5,7.509061255876502
9067-SQTNS,44,1,1,0,20.6,926.0,0,906.4000000000001,6.810583367229864
8433-WXGNA,2,1,0,2,75.7,189.2,1,151.4,5.026508643252546
1776-SPBWV,34,1,1,0,20.1,682.1,0,683.4000000000001,6.528542542018038
8735-SDUFN,72,1,2,0,24.3,1778.7,0,1749.6000000000001,7.467713865298338
9668-PUGNU,71,1,2,2,24.5,1816.2,0,1739.5,7.461927707251494
9405-GPBBG,64,1,2,1,110.5,7069.25,0,7072.0,8.86403999703599
1926-QUZNN,72,1,2,0,25.25,1841.2,0,1818.0,7.506042178518122
3707-GNWHM,1,1,0,3,74.25,74.25,1,74.25,4.3208159036289855
7016-NVRIC,29,1,1,0,90.1,2656.7,0,2612.8999999999996,7.86859863790535
5829-NVSQN,23,1,1,0,68.75,1689.45,0,1581.25,7.366603163655415
9565-AXSMR,52,1,2,3,19.2,1054.75,0,998.4,6.9071550989101045
8922-LIEGH,25,1,0,2,89.7,2187.55,1,2242.5,7.715792425416038
8869-LIHMK,64,1,2,0,115.1,7334.05,0,7366.4,8.904820141394522
8245-UMPYT,16,1,0,2,96.4,1581.2,1,1542.4,7.341743054023503
5186-SAMNZ,1,1,0,0,69.5,69.5,1,69.5,4.255612709818223
0447-RXSGD,24,1,0,0,99.65,2404.85,0,2391.6000000000004,7.780135919736804
4927-WWOOZ,2,1,0,2,91.45,171.45,0,182.9,5.214392131610276
5788-YPOEG,34,1,2,3,84.75,2839.45,0,2881.5,7.966413252143214
5373-SFODM,36,1,0,1,85.25,3132.75,1,3069.0,8.029432840581244
0661-KBKPA,53,1,1,3,78.75,3942.45,0,4173.75,8.336809755252542
9081-WWXKP,47,1,2,1,20.25,873.4,0,951.75,6.85935253975397
0784-ZQJZX,72,1,2,1,19.9,1529.65,0,1432.8,7.268083541418772
3133-PZNSR,72,1,2,1,97.75,6991.6,0,7038.0,8.85922139360813
5766-ZJYBB,1,1,0,3,19.4,19.4,1,19.4,3.0155349008501706
8931-GJJIQ,9,1,0,2,83.3,803.3,1,749.6999999999999,6.6210061045789566
4277-PVRAN,8,1,0,0,80.1,679.3,1,640.8,6.464276728675756
0022-TCJCI,45,1,1,1,62.7,2791.5,1,2821.5,7.945378296023817
0722-SVSFK,7,1,0,2,100.4,715.0,0,702.8000000000001,6.5564942248874845
3612-YVGSJ,71,1,2,1,24.45,1681.6,0,1735.95,7.459885980564856
9825-YCXWZ,41,1,1,0,101.1,4016.2,0,4145.099999999999,8.329923412338232
5397-NSKQG,67,0,2,1,50.9,3281.65,0,3410.2999999999997,8.134848729298787
8565-HBFNN,69,1,1,1,107.2,7317.1,0,7396.8,8.908937937693361
2000-DHJUY,70,1,2,0,92.2,6474.45,0,6454.0,8.772610303280743
0203-HHYIJ,25,1,1,0,25.3,676.35,1,632.5,6.451259999761194
8670-ERCJH,72,1,2,0,113.4,8164.1,0,8164.8,9.007709979784343
7758-UJWYS,34,0,2,2,40.55,1325.85,0,1378.6999999999998,7.229621363213988
2050-ONYDQ,65,1,2,1,26.0,1654.85,0,1690.0,7.43307534889858
7055-JCGNI,70,1,2,1,111.95,7795.95,0,7836.5,8.966675184941176
0739-UUAJR,72,0,2,1,53.8,3952.45,0,3873.6,8.262197710652845
4826-DXMUP,35,1,1,3,72.1,2495.15,0,2523.5,7.833798302298971
0952-KMEEH,13,1,0,3,98.15,1230.25,1,1275.95,7.152229700998176
7285-KLOTR,12,1,1,2,78.85,876.75,0,946.1999999999999,6.853510264129741
0654-PQKDW,62,1,1,0,70.75,4263.45,0,4386.5,8.386514867774121
7175-NTIXE,25,1,0,1,76.15,1992.95,0,1903.7500000000002,7.552106045353119
7963-SHNDT,52,0,2,3,39.1,1982.1,0,2033.2,7.6178579001914954
9796-BPKIW,8,1,0,1,69.95,562.7,0,559.6,6.329007638730688
0188-GWFLE,2,1,0,3,20.05,33.7,0,40.1,3.716008121502189
8129-GMVGI,56,1,2,3,20.05,1090.1,0,1122.8,7.024471078678098
2882-DDZPG,12,1,0,0,19.45,227.45,0,233.39999999999998,5.457029057702857
3547-LQRIK,47,1,1,2,26.9,1250.85,0,1264.3,7.143064527195218
9137-NOQKA,2,1,0,2,19.2,37.2,0,38.4,3.673765816303888
5843-TTHGI,18,1,0,3,50.0,892.7,0,900.0,6.803505257608338
1849-RJYIG,8,1,0,2,60.0,487.75,0,480.0,6.175867270105761
8868-GAGIO,45,1,0,3,84.55,3713.95,0,3804.75,8.244268359939364
4061-UKJWL,3,1,0,3,45.45,141.7,0,136.35000000000002,4.922532412541283
5380-XPJNZ,38,1,1,3,20.05,678.2,0,761.9,6.637126961096183
8263-QMNTJ,72,1,2,2,115.55,8425.3,0,8319.6,9.02648964659968
8178-EYZUO,46,1,0,2,93.7,4154.8,1,4310.2,8.368971566619287
3230-JCNZS,71,1,2,1,99.0,7061.65,0,7029.0,8.857941984804711
0277-ORXQS,66,0,2,0,50.55,3364.55,0,3336.2999999999997,8.112917375819292
5130-IEKQT,25,1,0,3,105.95,2655.25,1,2648.75,7.882220574907365
3230-WYKIR,18,1,1,1,82.0,1425.45,1,1476.0,7.29776828253138
7996-BPXHY,13,1,2,0,25.0,332.5,0,325.0,5.786897381366708
3227-WLKLI,65,1,2,0,91.55,5963.95,0,5950.75,8.691440572942618
0407-BDJKB,60,1,0,2,95.75,5742.9,1,5745.0,8.656259239539235
2266-FUBDZ,15,1,2,3,19.35,278.85,0,290.25,5.674182004879911
8237-ULIXL,72,1,2,1,24.85,1871.85,0,1789.2,7.490082624436838
9600-UDOPK,30,1,0,1,94.05,2866.45,1,2821.5,7.945378296023817
8216-AZUUZ,42,1,2,2,100.4,4303.65,0,4216.8,8.347068944077664
9153-BTBVV,71,1,2,0,25.0,1753.0,0,1775.0,7.4821189235521155
4074-SJFFA,1,1,0,3,54.75,54.75,1,54.75,4.020877410340228
3269-ATYWD,39,1,0,0,95.65,3759.05,1,3730.3500000000004,8.224525377451798
5186-PEIZU,35,1,0,0,19.25,617.65,0,673.75,6.514342251898114
1074-AMIOH,53,1,0,0,108.25,5935.1,0,5737.25,8.654909564780072
4910-GMJOT,1,1,0,2,94.6,94.6,1,94.6,4.560172820057356
0354-WYROK,31,1,0,2,98.9,2911.3,1,3065.9,8.028422558431078
4361-FEBGN,48,1,2,1,20.15,982.95,0,967.1999999999999,6.875438677505594
7748-UMTRK,30,1,0,2,101.3,2974.5,0,3039.0,8.019612794400267
0380-ZCSBI,10,1,0,1,20.0,198.7,0,200.0,5.303304908059076
7145-FEJWU,12,1,0,2,105.3,1275.65,0,1263.6,7.142511145624513
6463-MVYRY,57,1,2,0,69.85,4003.0,0,3981.45,8.28965248677758
3969-JQABI,58,1,0,1,65.25,3791.6,0,3784.5,8.238933257543362
9624-EGDEQ,37,1,2,3,19.8,813.3,0,732.6,6.597963920942255
1051-EQPZR,44,1,0,3,19.6,780.25,0,862.4000000000001,6.760878083121377
5849-ASHZJ,27,1,1,1,20.05,552.9,0,541.35,6.2959115494862266
5780-INQIK,8,1,0,2,49.4,408.25,0,395.2,5.981919134264451
7576-OYWBN,3,1,0,2,76.05,231.8,1,228.14999999999998,5.434376810955133
4526-ZJJTM,25,1,0,0,88.4,2191.15,0,2210.0,7.701200180857446
8384-FZBJK,57,1,0,2,100.6,5611.7,0,5734.2,8.654377902538663
3750-RNQKR,12,1,0,3,19.45,246.25,0,233.39999999999998,5.457029057702857
0962-CQPWQ,62,1,2,0,20.3,1296.15,0,1258.6000000000001,7.13854948922687
3096-YXENJ,65,1,2,0,107.65,7082.85,0,6997.25,8.85341539678224
1265-BCFEO,71,1,2,0,80.45,5662.25,0,5711.95,8.65049080671697
5837-LXSDN,21,1,1,1,58.85,1215.45,0,1235.8500000000001,7.120323103924163
5945-AZYHT,71,1,1,2,109.6,7854.15,0,7781.599999999999,8.959645751574682
8325-QRPZR,7,1,0,2,75.15,525.0,0,526.0500000000001,6.267295420701198
6384-VMJHP,72,1,2,1,73.0,5265.2,0,5256.0,8.567315800819449
2262-SLNVK,1,1,0,2,70.1,70.1,0,70.1,4.264087336809195
7730-CLDSV,72,1,2,0,98.65,7129.45,0,7102.8,8.868385131122546
1135-HIORI,64,1,1,2,111.45,7266.95,0,7132.8,8.87259933076275
0164-APGRB,72,1,2,2,114.9,8496.7,0,8272.800000000001,9.020849174623816
6481-ESCNL,29,1,0,0,100.55,2878.75,0,2915.95,7.978293828822632
1790-NESIO,13,1,2,3,20.4,261.3,0,265.2,5.5842479059610115
1550-EENBN,31,1,0,2,104.35,3205.6,0,3234.85,8.082046923581157
5539-TMZLF,1,1,0,2,69.75,69.75,1,69.75,4.259152536523347
4323-SADQS,7,0,0,2,34.5,279.25,1,241.5,5.491001710377538
4446-BZKHU,61,1,0,2,105.55,6281.45,1,6438.55,8.770213940880575
5202-IVJNU,39,0,0,1,30.1,1131.3,1,1173.9,7.068938316573527
5976-JCJRH,10,1,0,2,70.3,738.2,1,703.0,6.556778356158042
8198-RKSZG,14,1,0,1,80.45,1137.05,0,1126.3,7.027580672050486
0137-OCGAB,1,1,0,3,80.2,80.2,1,80.2,4.396915247167632
3351-NQLDI,67,1,1,1,94.35,6341.45,1,6321.45,8.751862070248714
9297-EONCV,72,1,2,0,91.35,6697.2,0,6577.2,8.791516430665029
7593-JNWRU,6,1,0,0,44.6,260.8,1,267.6,5.593223284089137
4588-YBNIB,1,1,0,3,19.6,19.6,1,19.6,3.0252910757955354
